,user_id,user_text,action,response_text,incomplete_action,parameters
474,-,give me for works by Mozart,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
475,-,no,works-by - no,,False,{}
476,-,give me one work by Mozart,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '1', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
477,-,no,works-by - no,,False,{}
478,-,hello give me for works by Mozart,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
479,-,no,works-by - no,,False,{}
480,-,give me three words by Vivaldi,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '3', 'doremus-artist': 'b34f92ab-ad86-361b-a8b8-5c3a4db784d0', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
481,-,give me pics works by Vivaldi,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': 'b34f92ab-ad86-361b-a8b8-5c3a4db784d0', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
482,-,tell me to works by Mozart,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
483,-,no thanks,works-by - no,,False,{}
484,-,give me two words by Vivaldi,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': 'b34f92ab-ad86-361b-a8b8-5c3a4db784d0', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
485,-,give me two works by Vivaldi,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': 'b34f92ab-ad86-361b-a8b8-5c3a4db784d0', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
486,-,no thanks,works-by - no,,False,{}
487,-,give me two works by Vivaldi,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': 'b34f92ab-ad86-361b-a8b8-5c3a4db784d0', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
488,-,no thanks,works-by - no,,False,{}
489,-,next week,works-by-years,Perfect! Do you want to add something?,False,{'date-period': '2019-02-04/2019-02-10'}
490,-,give me two works by Vivaldi,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': 'b34f92ab-ad86-361b-a8b8-5c3a4db784d0', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
491,-,no thanks,works-by - no,,False,{}
492,-,this week,works-by-years,Perfect! Do you want to add something?,False,{'date-period': '2019-01-28/2019-02-03'}
493,-,Are there any events this week ?,find-performance,,False,"{'date-period': '2019-01-28/2019-02-03', 'geo-city': '', 'number': ''}"
494,-,next week,Default Fallback Intent,"Sorry, I didn't get that.",False,{}
495,-,what are the events in Paris in September,find-performance,,False,"{'date-period': '2019-09-01/2019-09-30', 'geo-city': 'Paris', 'number': ''}"
496,-,Give me 3 events in Paris first week of september,find-performance,,False,"{'date-period': '2019-09-01/2019-09-01', 'geo-city': 'Paris', 'number': '3'}"
497,-,Give me 3 events in Paris in September,find-performance,,False,"{'date-period': '2019-09-01/2019-09-30', 'geo-city': 'Paris', 'number': '3'}"
498,-,what is the next event in paris this week,find-performance,,False,"{'date-period': '2019-01-28/2019-02-03', 'geo-city': 'Paris', 'number': ''}"
499,-,give me 3 works by mozart,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '3', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
500,-,no,works-by - no,,False,{}
501,-,give me two words from mother,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
502,-,no,works-by - no,,False,{}
503,-,give me two words from mother,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
504,-,Give me two works from Vivaldi,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': 'b34f92ab-ad86-361b-a8b8-5c3a4db784d0', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
505,-,No,works-by - no,,False,{}
506,-,Give me two works from Vivaldi,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': 'b34f92ab-ad86-361b-a8b8-5c3a4db784d0', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
507,-,Are there any events in Paris this week?,find-performance,,False,"{'date-period': '2019-01-28/2019-02-03', 'geo-city': 'Paris', 'number': ''}"
508,-,Give me two works from Vivaldi for violin,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': 'b34f92ab-ad86-361b-a8b8-5c3a4db784d0', 'doremus-instrument': ['svl'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
509,-,this week,works-by-years,Perfect! Do you want to add something?,False,{'date-period': '2019-01-28/2019-02-03'}
510,-,are there any events in Paris in September,find-performance,,False,"{'date-period': '2019-09-01/2019-09-30', 'geo-city': 'Paris', 'number': ''}"
511,-,Propose me an event for next month,find-performance,,False,"{'date-period': '2019-03-01/2019-03-31', 'geo-city': '', 'number': ''}"
512,-,Propose me an event for next year,find-performance,,False,"{'date-period': '2020-01-01/2020-12-31', 'geo-city': '', 'number': ''}"
513,-,Tell me two works by Mozart for clarinet,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': ['wcl'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
514,-,Tell me two works by Mozart for clarinet,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': ['wcl'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
515,-,This week,works-by-years,Perfect! Do you want to add something?,False,{'date-period': '2019-01-28/2019-02-03'}
516,-,Give me two works by Mozart for clarinet,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': ['wcl'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
517,-,this week,works-by-years,Perfect! Do you want to add something?,False,{'date-period': '2019-01-28/2019-02-03'}
518,-,Propose me an event this month,find-performance,,False,"{'date-period': '2019-02-01/2019-02-28', 'geo-city': '', 'number': ''}"
519,-,this year,Default Fallback Intent,"Sorry, can you say that again?",False,{}
520,-,this decade,Default Fallback Intent,"Sorry, I didn't get that.",False,{}
521,-,next year,Default Fallback Intent,I missed what you said. Say it again?,False,{}
522,-,Tell me two works by Mozart for clarinet,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': ['wcl'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
523,-,Tell me two works by Mozart for clarinet,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': ['wcl'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
524,-,this month,works-by-years,Perfect! Do you want to add something?,False,{'date-period': '2019-02-01/2019-02-28'}
525,-,Give me two works by Mozart for clarinet,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': ['wcl'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
526,2151734871534023,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
527,2151734871534023,Talk me about Debussy,discover-artist,,False,{'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6'}
528,2087558941257771,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
529,2087558941257771,Talk me about Vivaldi,discover-artist,,False,{'doremus-artist': 'b34f92ab-ad86-361b-a8b8-5c3a4db784d0'}
530,2087558941257771,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
531,2087558941257771,Talk me about Vivaldi,discover-artist,,False,{'doremus-artist': 'b34f92ab-ad86-361b-a8b8-5c3a4db784d0'}
532,1779333318817780,Om great do you speak french,discover-artist,,False,{'doremus-artist': 'fc88a961-02e3-3eaa-aa57-56ba02efbd0e'}
533,1779333318817780,Give me 3 works composed by Bach,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '3', 'doremus-artist': '269cec9d-5025-3a8a-b2ef-4f7acb088f2b', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': 'fc88a961-02e3-3eaa-aa57-56ba02efbd0e', 'date-period': ''}"
534,1779333318817780,no,works-by - no,,False,{}
535,1779333318817780,Hello,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
536,1779333318817780,Tell me one event in Paris in the next month,find-performance,,False,"{'date-period': '2019-03-01/2019-03-31', 'geo-city': 'Paris', 'number': '1'}"
537,1779333318817780,Tell me one event in Paris tonight,find-performance,In which period?,True,"{'date-period': '', 'geo-city': 'Paris', 'number': '1'}"
538,1779333318817780,next week,find-performance,,False,"{'date-period': '2019-02-04/2019-02-10', 'geo-city': 'Paris', 'number': '1'}"
539,1779333318817780,tell me one event at the Philharmonic dew Paris next week,find-performance,,False,"{'date-period': '2019-02-04/2019-02-10', 'geo-city': 'Paris', 'number': '1'}"
540,1779333318817780,Tell me 3 events at the Philharmonic dew Paris this month,find-performance,,False,"{'date-period': '2019-02-01/2019-02-28', 'geo-city': 'Paris', 'number': '3'}"
541,1779333318817780,give me the next event at the Philharmonic dew Paris,discover-artist,,False,{'doremus-artist': 'b4ecc16d-19fd-357e-9efd-b2477132303b'}
542,1779333318817780,Give me 3 events at the Philharmonic dew pares in September,find-performance,,False,"{'date-period': '2019-09-01/2019-09-30', 'geo-city': '', 'number': '3'}"
543,1779333318817780,Give me an event at the Philharmonic dew Paris with Mozart,discover-artist,,False,{'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63'}
544,U0YPLPDJM,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
545,U0YPLPDJM,give me 5 works by Mozart,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '5', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
546,U0YPLPDJM,no,works-by - no,,False,{}
547,08371f06-0e32-de2d-0233-087f08294c03,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
548,08371f06-0e32-de2d-0233-087f08294c03,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
549,08371f06-0e32-de2d-0233-087f08294c03,show me works by Mozart,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
550,08371f06-0e32-de2d-0233-087f08294c03,who is Mozart,discover-artist,,False,{'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63'}
551,2b334ecc-f9a9-0644-7307-f3131d058901,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
552,2b334ecc-f9a9-0644-7307-f3131d058901,Give me 3 works by Mozart with violin,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '3', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': ['svl'], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
553,b17d8b2b-f7a5-0d21-7dfa-fe3d86dd566e,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
554,e842865f-f974-1942-4804-89538bc49303,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
555,e842865f-f974-1942-4804-89538bc49303,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
556,e842865f-f974-1942-4804-89538bc49303,Tell me 2 works,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
557,e842865f-f974-1942-4804-89538bc49303,No,works-by - no,,False,{}
558,e842865f-f974-1942-4804-89538bc49303,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
559,e1ed0163-9627-598e-2417-8c3531f2ec47,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
560,e1ed0163-9627-598e-2417-8c3531f2ec47,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
561,e1ed0163-9627-598e-2417-8c3531f2ec47,Give me 2 works by Mozart,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
562,e1ed0163-9627-598e-2417-8c3531f2ec47,Yes the instrument,works-by-instrument,Ok! Just tell me the instrument,True,"{'doremus-strictly': '', 'doremus-instrument': []}"
563,e1ed0163-9627-598e-2417-8c3531f2ec47,clarinet,works-by-instrument,Perfect! Do you want to add something?,False,"{'doremus-instrument': ['wcl'], 'doremus-strictly': ''}"
564,e1ed0163-9627-598e-2417-8c3531f2ec47,No thanks,works-by - no,,False,{}
565,37107693-c325-b294-4503-132ff66c8992,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
566,37107693-c325-b294-4503-132ff66c8992,Hello,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
567,37107693-c325-b294-4503-132ff66c8992,Give me two works by Vivaldi,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': 'b34f92ab-ad86-361b-a8b8-5c3a4db784d0', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
568,37107693-c325-b294-4503-132ff66c8992,Yes the instrument,works-by-instrument,Ok! Just tell me the instrument,True,"{'doremus-strictly': '', 'doremus-instrument': []}"
569,37107693-c325-b294-4503-132ff66c8992,Piano and Violin,works-by-instrument,Perfect! Do you want to add something?,False,"{'doremus-instrument': ['kpf', 'svl'], 'doremus-strictly': ''}"
570,37107693-c325-b294-4503-132ff66c8992,No,works-by - no,,False,{}
571,37107693-c325-b294-4503-132ff66c8992,Are there any events in Paris,find-performance,In which period?,True,"{'date-period': '', 'geo-city': 'Paris', 'number': ''}"
572,37107693-c325-b294-4503-132ff66c8992,This week,find-performance,,False,"{'date-period': '2019-01-28/2019-02-03', 'geo-city': 'Paris', 'number': ''}"
573,37107693-c325-b294-4503-132ff66c8992,Give me 2 works by Vivaldi,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': 'b34f92ab-ad86-361b-a8b8-5c3a4db784d0', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
574,37107693-c325-b294-4503-132ff66c8992,Yes the instrument piano and violin,works-by-instrument,Perfect! Do you want to add something?,False,"{'doremus-strictly': 'and', 'doremus-instrument': ['kpf', 'svl']}"
575,37107693-c325-b294-4503-132ff66c8992,No,works-by - no,,False,{}
576,43a02d8c-15e4-1a82-a13f-765ce15024bb,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
577,43a02d8c-15e4-1a82-a13f-765ce15024bb,Are there any events in Paris,find-performance,In which period?,True,"{'date-period': '', 'geo-city': 'Paris', 'number': ''}"
578,43a02d8c-15e4-1a82-a13f-765ce15024bb,This week,find-performance,,False,"{'date-period': '2019-01-28/2019-02-03', 'geo-city': 'Paris', 'number': ''}"
579,43a02d8c-15e4-1a82-a13f-765ce15024bb,Talk me about Rachmaninoff,discover-artist,,False,{'doremus-artist': 'fdf137f3-2f21-3c74-b039-3c7c9dedac05'}
580,43a02d8c-15e4-1a82-a13f-765ce15024bb,Now give me 2 of his works,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': 'fdf137f3-2f21-3c74-b039-3c7c9dedac05', 'date-period': ''}"
581,43a02d8c-15e4-1a82-a13f-765ce15024bb,No,works-by - no,,False,{}
582,4b2e33e5-7a17-4bb1-eb96-23b60aa015f8,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
583,4b2e33e5-7a17-4bb1-eb96-23b60aa015f8,Are there any events in pares,find-performance,In which period?,True,"{'date-period': '', 'geo-city': '', 'number': ''}"
584,4b2e33e5-7a17-4bb1-eb96-23b60aa015f8,This week,find-performance,,False,"{'date-period': '2019-01-28/2019-02-03', 'geo-city': '', 'number': ''}"
585,4b2e33e5-7a17-4bb1-eb96-23b60aa015f8,Tell me about Rachmaninov,discover-artist,,False,{'doremus-artist': 'fdf137f3-2f21-3c74-b039-3c7c9dedac05'}
586,4b2e33e5-7a17-4bb1-eb96-23b60aa015f8,Now give me 2 of his works,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': 'fdf137f3-2f21-3c74-b039-3c7c9dedac05', 'date-period': ''}"
587,4b2e33e5-7a17-4bb1-eb96-23b60aa015f8,No,works-by - no,,False,{}
588,4b2e33e5-7a17-4bb1-eb96-23b60aa015f8,Find 3 artists born between 1860 and 1870 who wrote more works for piano,find-artist,,False,"{'number': '3', 'doremus-instrument': ['kpf'], 'date-period': '1860-01-01/1870-12-31', 'geo-city': '', 'doremus-strictly': '', 'doremus-genre': ''}"
589,a24fc77f-91a0-704c-c714-7070f7aea65e,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
590,a24fc77f-91a0-704c-c714-7070f7aea65e,hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
591,a24fc77f-91a0-704c-c714-7070f7aea65e,show me 3 works by Mozart,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '3', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
592,635caa99-94bd-87b3-135e-d60dc18cb994,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
593,635caa99-94bd-87b3-135e-d60dc18cb994,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
594,667ceb08-37ad-5137-4a86-3f739db26a5d,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
595,d766565b-4af3-99ea-8b6d-27ee512c0402,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
596,d766565b-4af3-99ea-8b6d-27ee512c0402,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
597,08726b64-6e09-3d71-e03e-483081f938bf,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
598,45c931a4-5cfa-21d6-5425-3f6cf546bda9,hello,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
599,45c931a4-5cfa-21d6-5425-3f6cf546bda9,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
600,45c931a4-5cfa-21d6-5425-3f6cf546bda9,Give me 3 works composed by Bach,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '3', 'doremus-artist': '269cec9d-5025-3a8a-b2ef-4f7acb088f2b', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
601,374523bc-2890-c4cd-91ba-06f247ca4faf,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
602,3be80657-a422-cedc-d5fa-3bdc3393de99,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
603,3be80657-a422-cedc-d5fa-3bdc3393de99,Are there any events in Paris,find-performance,In which period?,True,"{'date-period': '', 'geo-city': 'Paris', 'number': ''}"
604,3be80657-a422-cedc-d5fa-3bdc3393de99,In September,find-performance,,False,"{'date-period': '2019-09-01/2019-09-30', 'geo-city': 'Paris', 'number': ''}"
605,3be80657-a422-cedc-d5fa-3bdc3393de99,Okay talk about Rachmaninov,discover-artist,,False,{'doremus-artist': 'fdf137f3-2f21-3c74-b039-3c7c9dedac05'}
606,3be80657-a422-cedc-d5fa-3bdc3393de99,Now give me 2 of his works,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': 'fdf137f3-2f21-3c74-b039-3c7c9dedac05', 'date-period': ''}"
607,3be80657-a422-cedc-d5fa-3bdc3393de99,No,works-by - no,,False,{}
608,3be80657-a422-cedc-d5fa-3bdc3393de99,Find 3 artists born between 1860 and 1870 who wrote more works for piano,find-artist,,False,"{'number': '3', 'doremus-instrument': ['kpf'], 'date-period': '1860-01-01/1870-12-31', 'geo-city': '', 'doremus-strictly': '', 'doremus-genre': ''}"
609,5fed217b-dfc4-eb5f-873d-05689da6e76a,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
610,e7701645-3a3c-ec1e-4250-f9b26e68778e,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
611,e7701645-3a3c-ec1e-4250-f9b26e68778e,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
612,e7701645-3a3c-ec1e-4250-f9b26e68778e,give a work by a french composer,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': 'fc88a961-02e3-3eaa-aa57-56ba02efbd0e', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
613,e7701645-3a3c-ec1e-4250-f9b26e68778e,a composition between 1900 and 1950,works-by-years,Perfect! Do you want to add something?,False,{'date-period': '1900-01-01/1900-12-31'}
614,e7701645-3a3c-ec1e-4250-f9b26e68778e,no,works-by - no,,False,{}
615,e7701645-3a3c-ec1e-4250-f9b26e68778e,give me a work by Brahms in  minor,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': 'f9a2ac39-a62d-3be2-8abb-e564de0ec96d', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
616,e7701645-3a3c-ec1e-4250-f9b26e68778e,and piano,works-by-instrument,Perfect! Do you want to add something?,False,"{'doremus-strictly': 'and', 'doremus-instrument': ['kpf']}"
617,e7701645-3a3c-ec1e-4250-f9b26e68778e,no,works-by - no,,False,{}
618,e7701645-3a3c-ec1e-4250-f9b26e68778e,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
619,e7701645-3a3c-ec1e-4250-f9b26e68778e,give me a work by Brahms for piano and orchestra in minor,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': 'f9a2ac39-a62d-3be2-8abb-e564de0ec96d', 'doremus-instrument': ['kpf', 'oun'], 'doremus-strictly': 'and', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
620,e7701645-3a3c-ec1e-4250-f9b26e68778e,give me a symphony by Brahms,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': 'f9a2ac39-a62d-3be2-8abb-e564de0ec96d', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
621,e7701645-3a3c-ec1e-4250-f9b26e68778e,no,works-by - no,,False,{}
622,e7701645-3a3c-ec1e-4250-f9b26e68778e,give me a symphony by Brahms,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': 'f9a2ac39-a62d-3be2-8abb-e564de0ec96d', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
